,utc_time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph,time_epoch,time,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,timestamp_utc,timestamp_chicago
0,2024-07-01 05:00:00,16.5,61.7,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.7,17.3,148.0,SSE,1021.0,30.16,0.0,0.0,89.0,10.0,16.5,61.7,10.0,6.0,0.0,22.2,35.7,1719810000.0,2024-07-01 00:00,16.5,61.7,16.5,61.7,14.5,58.1,0.0,0.0,0.0,0.0,2024-07-01 05:00:00+00:00,2024-07-01 00:00:00-05:00
1,2024-07-01 05:15:00,16.5,61.7,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.7,17.3,148.0,SSE,1021.0,30.16,0.0,0.0,89.0,10.0,16.5,61.7,10.0,6.0,0.0,22.2,35.7,1719810000.0,2024-07-01 00:00,16.5,61.7,16.5,61.7,14.5,58.1,0.0,0.0,0.0,0.0,2024-07-01 05:15:00+00:00,2024-07-01 00:15:00-05:00
2,2024-07-01 05:30:00,16.5,61.7,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.7,17.3,148.0,SSE,1021.0,30.16,0.0,0.0,89.0,10.0,16.5,61.7,10.0,6.0,0.0,22.2,35.7,1719810000.0,2024-07-01 00:00,16.5,61.7,16.5,61.7,14.5,58.1,0.0,0.0,0.0,0.0,2024-07-01 05:30:00+00:00,2024-07-01 00:30:00-05:00
3,2024-07-01 05:45:00,16.5,61.7,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.7,17.3,148.0,SSE,1021.0,30.16,0.0,0.0,89.0,10.0,16.5,61.7,10.0,6.0,0.0,22.2,35.7,1719810000.0,2024-07-01 00:00,16.5,61.7,16.5,61.7,14.5,58.1,0.0,0.0,0.0,0.0,2024-07-01 05:45:00+00:00,2024-07-01 00:45:00-05:00
4,2024-07-01 06:00:00,16.3,61.3,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.3,16.6,151.0,SSE,1021.0,30.15,0.0,0.0,89.0,17.0,16.3,61.3,10.0,6.0,0.0,20.0,32.2,1719813600.0,2024-07-01 01:00,16.3,61.3,16.3,61.3,14.6,58.2,0.0,0.0,0.0,0.0,2024-07-01 06:00:00+00:00,2024-07-01 01:00:00-05:00
5,2024-07-01 06:15:00,16.3,61.3,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.3,16.6,151.0,SSE,1021.0,30.15,0.0,0.0,89.0,17.0,16.3,61.3,10.0,6.0,0.0,20.0,32.2,1719813600.0,2024-07-01 01:00,16.3,61.3,16.3,61.3,14.6,58.2,0.0,0.0,0.0,0.0,2024-07-01 06:15:00+00:00,2024-07-01 01:15:00-05:00
6,2024-07-01 06:30:00,16.3,61.3,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.3,16.6,151.0,SSE,1021.0,30.15,0.0,0.0,89.0,17.0,16.3,61.3,10.0,6.0,0.0,20.0,32.2,1719813600.0,2024-07-01 01:00,16.3,61.3,16.3,61.3,14.6,58.2,0.0,0.0,0.0,0.0,2024-07-01 06:30:00+00:00,2024-07-01 01:30:00-05:00
7,2024-07-01 06:45:00,16.3,61.3,0.0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",10.3,16.6,151.0,SSE,1021.0,30.15,0.0,0.0,89.0,17.0,16.3,61.3,10.0,6.0,0.0,20.0,32.2,1719813600.0,2024-07-01 01:00,16.3,61.3,16.3,61.3,14.6,58.2,0.0,0.0,0.0,0.0,2024-07-01 06:45:00+00:00,2024-07-01 01:45:00-05:00
8,2024-07-01 07:00:00,16.0,60.9,0.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.6,151.0,SSE,1021.0,30.14,0.0,0.0,89.0,27.0,16.0,60.9,10.0,6.0,0.0,20.6,33.2,1719817200.0,2024-07-01 02:00,16.0,60.9,16.1,60.9,14.3,57.8,0.0,0.0,0.0,0.0,2024-07-01 07:00:00+00:00,2024-07-01 02:00:00-05:00
9,2024-07-01 07:15:00,16.0,60.9,0.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.6,151.0,SSE,1021.0,30.14,0.0,0.0,89.0,27.0,16.0,60.9,10.0,6.0,0.0,20.6,33.2,1719817200.0,2024-07-01 02:00,16.0,60.9,16.1,60.9,14.3,57.8,0.0,0.0,0.0,0.0,2024-07-01 07:15:00+00:00,2024-07-01 02:15:00-05:00
10,2024-07-01 07:30:00,16.0,60.9,0.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.6,151.0,SSE,1021.0,30.14,0.0,0.0,89.0,27.0,16.0,60.9,10.0,6.0,0.0,20.6,33.2,1719817200.0,2024-07-01 02:00,16.0,60.9,16.1,60.9,14.3,57.8,0.0,0.0,0.0,0.0,2024-07-01 07:30:00+00:00,2024-07-01 02:30:00-05:00
11,2024-07-01 07:45:00,16.0,60.9,0.0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",11.0,17.6,151.0,SSE,1021.0,30.14,0.0,0.0,89.0,27.0,16.0,60.9,10.0,6.0,0.0,20.6,33.2,1719817200.0,2024-07-01 02:00,16.0,60.9,16.1,60.9,14.3,57.8,0.0,0.0,0.0,0.0,2024-07-01 07:45:00+00:00,2024-07-01 02:45:00-05:00
12,2024-07-01 08:00:00,16.3,61.3,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.9,19.1,151.0,SSE,1020.0,30.13,0.03,0.0,91.0,81.0,16.3,61.3,10.0,6.0,0.0,21.3,34.3,1719820800.0,2024-07-01 03:00,16.3,61.3,16.3,61.3,14.3,57.8,0.0,45.0,0.0,0.0,2024-07-01 08:00:00+00:00,2024-07-01 03:00:00-05:00
13,2024-07-01 08:15:00,16.3,61.3,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.9,19.1,151.0,SSE,1020.0,30.13,0.03,0.0,91.0,81.0,16.3,61.3,10.0,6.0,0.0,21.3,34.3,1719820800.0,2024-07-01 03:00,16.3,61.3,16.3,61.3,14.3,57.8,0.0,45.0,0.0,0.0,2024-07-01 08:15:00+00:00,2024-07-01 03:15:00-05:00
14,2024-07-01 08:30:00,16.3,61.3,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.9,19.1,151.0,SSE,1020.0,30.13,0.03,0.0,91.0,81.0,16.3,61.3,10.0,6.0,0.0,21.3,34.3,1719820800.0,2024-07-01 03:00,16.3,61.3,16.3,61.3,14.3,57.8,0.0,45.0,0.0,0.0,2024-07-01 08:30:00+00:00,2024-07-01 03:30:00-05:00
15,2024-07-01 08:45:00,16.3,61.3,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",11.9,19.1,151.0,SSE,1020.0,30.13,0.03,0.0,91.0,81.0,16.3,61.3,10.0,6.0,0.0,21.3,34.3,1719820800.0,2024-07-01 03:00,16.3,61.3,16.3,61.3,14.3,57.8,0.0,45.0,0.0,0.0,2024-07-01 08:45:00+00:00,2024-07-01 03:45:00-05:00
16,2024-07-01 09:00:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,156.0,SSE,1020.0,30.11,0.01,0.0,88.0,68.0,16.4,61.6,10.0,6.0,0.0,21.7,34.8,1719824400.0,2024-07-01 04:00,16.4,61.6,16.4,61.6,14.5,58.1,0.0,45.0,0.0,0.0,2024-07-01 09:00:00+00:00,2024-07-01 04:00:00-05:00
17,2024-07-01 09:15:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,156.0,SSE,1020.0,30.11,0.01,0.0,88.0,68.0,16.4,61.6,10.0,6.0,0.0,21.7,34.8,1719824400.0,2024-07-01 04:00,16.4,61.6,16.4,61.6,14.5,58.1,0.0,45.0,0.0,0.0,2024-07-01 09:15:00+00:00,2024-07-01 04:15:00-05:00
18,2024-07-01 09:30:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,156.0,SSE,1020.0,30.11,0.01,0.0,88.0,68.0,16.4,61.6,10.0,6.0,0.0,21.7,34.8,1719824400.0,2024-07-01 04:00,16.4,61.6,16.4,61.6,14.5,58.1,0.0,45.0,0.0,0.0,2024-07-01 09:30:00+00:00,2024-07-01 04:30:00-05:00
19,2024-07-01 09:45:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",12.5,20.2,156.0,SSE,1020.0,30.11,0.01,0.0,88.0,68.0,16.4,61.6,10.0,6.0,0.0,21.7,34.8,1719824400.0,2024-07-01 04:00,16.4,61.6,16.4,61.6,14.5,58.1,0.0,45.0,0.0,0.0,2024-07-01 09:45:00+00:00,2024-07-01 04:45:00-05:00
20,2024-07-01 10:00:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",13.6,22.0,163.0,SSE,1019.0,30.1,0.15,0.01,88.0,72.0,16.4,61.6,9.0,5.0,0.0,21.7,35.0,1719828000.0,2024-07-01 05:00,16.4,61.6,16.4,61.6,14.7,58.4,1.0,100.0,0.0,0.0,2024-07-01 10:00:00+00:00,2024-07-01 05:00:00-05:00
21,2024-07-01 10:15:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",13.6,22.0,163.0,SSE,1019.0,30.1,0.15,0.01,88.0,72.0,16.4,61.6,9.0,5.0,0.0,21.7,35.0,1719828000.0,2024-07-01 05:00,16.4,61.6,16.4,61.6,14.7,58.4,1.0,100.0,0.0,0.0,2024-07-01 10:15:00+00:00,2024-07-01 05:15:00-05:00
22,2024-07-01 10:30:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",13.6,22.0,163.0,SSE,1019.0,30.1,0.15,0.01,88.0,72.0,16.4,61.6,9.0,5.0,0.0,21.7,35.0,1719828000.0,2024-07-01 05:00,16.4,61.6,16.4,61.6,14.7,58.4,1.0,100.0,0.0,0.0,2024-07-01 10:30:00+00:00,2024-07-01 05:30:00-05:00
23,2024-07-01 10:45:00,16.4,61.6,0.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",13.6,22.0,163.0,SSE,1019.0,30.1,0.15,0.01,88.0,72.0,16.4,61.6,9.0,5.0,0.0,21.7,35.0,1719828000.0,2024-07-01 05:00,16.4,61.6,16.4,61.6,14.7,58.4,1.0,100.0,0.0,0.0,2024-07-01 10:45:00+00:00,2024-07-01 05:45:00-05:00
24,2024-07-01 11:00:00,16.2,61.2,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",14.5,23.4,161.0,SSE,1019.0,30.09,0.46,0.02,90.0,88.0,16.2,61.2,10.0,6.0,4.0,22.7,36.6,1719831600.0,2024-07-01 06:00,16.2,61.2,16.2,61.2,14.8,58.6,1.0,100.0,0.0,0.0,2024-07-01 11:00:00+00:00,2024-07-01 06:00:00-05:00
25,2024-07-01 11:15:00,16.2,61.2,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",14.5,23.4,161.0,SSE,1019.0,30.09,0.46,0.02,90.0,88.0,16.2,61.2,10.0,6.0,4.0,22.7,36.6,1719831600.0,2024-07-01 06:00,16.2,61.2,16.2,61.2,14.8,58.6,1.0,100.0,0.0,0.0,2024-07-01 11:15:00+00:00,2024-07-01 06:15:00-05:00
26,2024-07-01 11:30:00,16.2,61.2,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",14.5,23.4,161.0,SSE,1019.0,30.09,0.46,0.02,90.0,88.0,16.2,61.2,10.0,6.0,4.0,22.7,36.6,1719831600.0,2024-07-01 06:00,16.2,61.2,16.2,61.2,14.8,58.6,1.0,100.0,0.0,0.0,2024-07-01 11:30:00+00:00,2024-07-01 06:30:00-05:00
27,2024-07-01 11:45:00,16.2,61.2,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",14.5,23.4,161.0,SSE,1019.0,30.09,0.46,0.02,90.0,88.0,16.2,61.2,10.0,6.0,4.0,22.7,36.6,1719831600.0,2024-07-01 06:00,16.2,61.2,16.2,61.2,14.8,58.6,1.0,100.0,0.0,0.0,2024-07-01 11:45:00+00:00,2024-07-01 06:45:00-05:00
28,2024-07-01 12:00:00,16.0,60.8,1.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",17.4,28.1,153.0,SSE,1018.0,30.07,0.1,0.0,90.0,100.0,16.0,60.8,10.0,6.0,4.0,27.1,43.7,1719835200.0,2024-07-01 07:00,16.0,60.8,16.0,60.8,14.4,57.9,1.0,100.0,0.0,0.0,2024-07-01 12:00:00+00:00,2024-07-01 07:00:00-05:00
29,2024-07-01 12:15:00,16.0,60.8,1.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",17.4,28.1,153.0,SSE,1018.0,30.07,0.1,0.0,90.0,100.0,16.0,60.8,10.0,6.0,4.0,27.1,43.7,1719835200.0,2024-07-01 07:00,16.0,60.8,16.0,60.8,14.4,57.9,1.0,100.0,0.0,0.0,2024-07-01 12:15:00+00:00,2024-07-01 07:15:00-05:00
30,2024-07-01 12:30:00,16.0,60.8,1.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",17.4,28.1,153.0,SSE,1018.0,30.07,0.1,0.0,90.0,100.0,16.0,60.8,10.0,6.0,4.0,27.1,43.7,1719835200.0,2024-07-01 07:00,16.0,60.8,16.0,60.8,14.4,57.9,1.0,100.0,0.0,0.0,2024-07-01 12:30:00+00:00,2024-07-01 07:30:00-05:00
31,2024-07-01 12:45:00,16.0,60.8,1.0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",17.4,28.1,153.0,SSE,1018.0,30.07,0.1,0.0,90.0,100.0,16.0,60.8,10.0,6.0,4.0,27.1,43.7,1719835200.0,2024-07-01 07:00,16.0,60.8,16.0,60.8,14.4,57.9,1.0,100.0,0.0,0.0,2024-07-01 12:45:00+00:00,2024-07-01 07:45:00-05:00
32,2024-07-01 13:00:00,16.4,61.6,1.0,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",17.2,27.7,157.0,SSE,1018.0,30.07,0.41,0.02,91.0,79.0,16.4,61.6,2.0,1.0,4.0,25.1,40.5,1719838800.0,2024-07-01 08:00,16.4,61.6,16.4,61.6,14.3,57.7,1.0,100.0,0.0,0.0,2024-07-01 13:00:00+00:00,2024-07-01 08:00:00-05:00
33,2024-07-01 13:15:00,16.4,61.6,1.0,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",17.2,27.7,157.0,SSE,1018.0,30.07,0.41,0.02,91.0,79.0,16.4,61.6,2.0,1.0,4.0,25.1,40.5,1719838800.0,2024-07-01 08:00,16.4,61.6,16.4,61.6,14.3,57.7,1.0,100.0,0.0,0.0,2024-07-01 13:15:00+00:00,2024-07-01 08:15:00-05:00
34,2024-07-01 13:30:00,16.4,61.6,1.0,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",17.2,27.7,157.0,SSE,1018.0,30.07,0.41,0.02,91.0,79.0,16.4,61.6,2.0,1.0,4.0,25.1,40.5,1719838800.0,2024-07-01 08:00,16.4,61.6,16.4,61.6,14.3,57.7,1.0,100.0,0.0,0.0,2024-07-01 13:30:00+00:00,2024-07-01 08:30:00-05:00
35,2024-07-01 13:45:00,16.4,61.6,1.0,"{'text': 'Light drizzle', 'icon': '//cdn.weatherapi.com/weather/64x64/day/266.png', 'code': 1153}",17.2,27.7,157.0,SSE,1018.0,30.07,0.41,0.02,91.0,79.0,16.4,61.6,2.0,1.0,4.0,25.1,40.5,1719838800.0,2024-07-01 08:00,16.4,61.6,16.4,61.6,14.3,57.7,1.0,100.0,0.0,0.0,2024-07-01 13:45:00+00:00,2024-07-01 08:45:00-05:00
36,2024-07-01 14:00:00,16.8,62.3,1.0,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",18.3,29.5,158.0,SSE,1017.0,30.04,1.79,0.07,94.0,100.0,16.8,62.3,9.0,5.0,4.0,22.8,36.6,1719842400.0,2024-07-01 09:00,16.8,62.3,16.8,62.3,15.9,60.5,1.0,100.0,0.0,0.0,2024-07-01 14:00:00+00:00,2024-07-01 09:00:00-05:00
37,2024-07-01 14:15:00,16.8,62.3,1.0,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",18.3,29.5,158.0,SSE,1017.0,30.04,1.79,0.07,94.0,100.0,16.8,62.3,9.0,5.0,4.0,22.8,36.6,1719842400.0,2024-07-01 09:00,16.8,62.3,16.8,62.3,15.9,60.5,1.0,100.0,0.0,0.0,2024-07-01 14:15:00+00:00,2024-07-01 09:15:00-05:00
38,2024-07-01 14:30:00,16.8,62.3,1.0,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",18.3,29.5,158.0,SSE,1017.0,30.04,1.79,0.07,94.0,100.0,16.8,62.3,9.0,5.0,4.0,22.8,36.6,1719842400.0,2024-07-01 09:00,16.8,62.3,16.8,62.3,15.9,60.5,1.0,100.0,0.0,0.0,2024-07-01 14:30:00+00:00,2024-07-01 09:30:00-05:00
39,2024-07-01 14:45:00,16.8,62.3,1.0,"{'text': 'Light rain', 'icon': '//cdn.weatherapi.com/weather/64x64/day/296.png', 'code': 1183}",18.3,29.5,158.0,SSE,1017.0,30.04,1.79,0.07,94.0,100.0,16.8,62.3,9.0,5.0,4.0,22.8,36.6,1719842400.0,2024-07-01 09:00,16.8,62.3,16.8,62.3,15.9,60.5,1.0,100.0,0.0,0.0,2024-07-01 14:45:00+00:00,2024-07-01 09:45:00-05:00
40,2024-07-01 15:00:00,17.0,62.5,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.1,29.2,156.0,SSE,1017.0,30.02,1.86,0.07,94.0,100.0,17.0,62.5,10.0,6.0,4.0,28.8,46.4,1719846000.0,2024-07-01 10:00,17.0,62.5,17.0,62.5,16.3,61.3,1.0,100.0,0.0,0.0,2024-07-01 15:00:00+00:00,2024-07-01 10:00:00-05:00
41,2024-07-01 15:15:00,17.0,62.5,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.1,29.2,156.0,SSE,1017.0,30.02,1.86,0.07,94.0,100.0,17.0,62.5,10.0,6.0,4.0,28.8,46.4,1719846000.0,2024-07-01 10:00,17.0,62.5,17.0,62.5,16.3,61.3,1.0,100.0,0.0,0.0,2024-07-01 15:15:00+00:00,2024-07-01 10:15:00-05:00
42,2024-07-01 15:30:00,17.0,62.5,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.1,29.2,156.0,SSE,1017.0,30.02,1.86,0.07,94.0,100.0,17.0,62.5,10.0,6.0,4.0,28.8,46.4,1719846000.0,2024-07-01 10:00,17.0,62.5,17.0,62.5,16.3,61.3,1.0,100.0,0.0,0.0,2024-07-01 15:30:00+00:00,2024-07-01 10:30:00-05:00
43,2024-07-01 15:45:00,17.0,62.5,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",18.1,29.2,156.0,SSE,1017.0,30.02,1.86,0.07,94.0,100.0,17.0,62.5,10.0,6.0,4.0,28.8,46.4,1719846000.0,2024-07-01 10:00,17.0,62.5,17.0,62.5,16.3,61.3,1.0,100.0,0.0,0.0,2024-07-01 15:45:00+00:00,2024-07-01 10:45:00-05:00
44,2024-07-01 16:00:00,17.2,62.9,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",17.0,27.4,153.0,SSE,1016.0,30.0,1.19,0.05,96.0,100.0,17.2,62.9,10.0,6.0,4.0,28.0,45.0,1719849600.0,2024-07-01 11:00,17.2,62.9,17.2,62.9,16.5,61.6,1.0,100.0,0.0,0.0,2024-07-01 16:00:00+00:00,2024-07-01 11:00:00-05:00
45,2024-07-01 16:15:00,17.2,62.9,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",17.0,27.4,153.0,SSE,1016.0,30.0,1.19,0.05,96.0,100.0,17.2,62.9,10.0,6.0,4.0,28.0,45.0,1719849600.0,2024-07-01 11:00,17.2,62.9,17.2,62.9,16.5,61.6,1.0,100.0,0.0,0.0,2024-07-01 16:15:00+00:00,2024-07-01 11:15:00-05:00
46,2024-07-01 16:30:00,17.2,62.9,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",17.0,27.4,153.0,SSE,1016.0,30.0,1.19,0.05,96.0,100.0,17.2,62.9,10.0,6.0,4.0,28.0,45.0,1719849600.0,2024-07-01 11:00,17.2,62.9,17.2,62.9,16.5,61.6,1.0,100.0,0.0,0.0,2024-07-01 16:30:00+00:00,2024-07-01 11:30:00-05:00
47,2024-07-01 16:45:00,17.2,62.9,1.0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",17.0,27.4,153.0,SSE,1016.0,30.0,1.19,0.05,96.0,100.0,17.2,62.9,10.0,6.0,4.0,28.0,45.0,1719849600.0,2024-07-01 11:00,17.2,62.9,17.2,62.9,16.5,61.6,1.0,100.0,0.0,0.0,2024-07-01 16:45:00+00:00,2024-07-01 11:45:00-05:00
48,2024-07-01 17:00:00,17.7,63.8,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,149.0,SSE,1015.0,29.98,0.0,0.0,95.0,100.0,17.7,63.8,10.0,6.0,4.0,31.4,50.5,1719853200.0,2024-07-01 12:00,17.7,63.8,17.7,63.8,16.6,61.8,0.0,0.0,0.0,0.0,2024-07-01 17:00:00+00:00,2024-07-01 12:00:00-05:00
49,2024-07-01 17:15:00,17.7,63.8,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,149.0,SSE,1015.0,29.98,0.0,0.0,95.0,100.0,17.7,63.8,10.0,6.0,4.0,31.4,50.5,1719853200.0,2024-07-01 12:00,17.7,63.8,17.7,63.8,16.6,61.8,0.0,0.0,0.0,0.0,2024-07-01 17:15:00+00:00,2024-07-01 12:15:00-05:00
50,2024-07-01 17:30:00,17.7,63.8,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,149.0,SSE,1015.0,29.98,0.0,0.0,95.0,100.0,17.7,63.8,10.0,6.0,4.0,31.4,50.5,1719853200.0,2024-07-01 12:00,17.7,63.8,17.7,63.8,16.6,61.8,0.0,0.0,0.0,0.0,2024-07-01 17:30:00+00:00,2024-07-01 12:30:00-05:00
51,2024-07-01 17:45:00,17.7,63.8,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,149.0,SSE,1015.0,29.98,0.0,0.0,95.0,100.0,17.7,63.8,10.0,6.0,4.0,31.4,50.5,1719853200.0,2024-07-01 12:00,17.7,63.8,17.7,63.8,16.6,61.8,0.0,0.0,0.0,0.0,2024-07-01 17:45:00+00:00,2024-07-01 12:45:00-05:00
52,2024-07-01 18:00:00,18.7,65.6,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,151.0,SSE,1014.0,29.95,0.0,0.0,94.0,100.0,18.7,65.6,10.0,6.0,4.0,23.3,37.5,1719856800.0,2024-07-01 13:00,18.7,65.6,18.7,65.6,17.2,63.0,0.0,0.0,0.0,0.0,2024-07-01 18:00:00+00:00,2024-07-01 13:00:00-05:00
53,2024-07-01 18:15:00,18.7,65.6,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,151.0,SSE,1014.0,29.95,0.0,0.0,94.0,100.0,18.7,65.6,10.0,6.0,4.0,23.3,37.5,1719856800.0,2024-07-01 13:00,18.7,65.6,18.7,65.6,17.2,63.0,0.0,0.0,0.0,0.0,2024-07-01 18:15:00+00:00,2024-07-01 13:15:00-05:00
54,2024-07-01 18:30:00,18.7,65.6,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,151.0,SSE,1014.0,29.95,0.0,0.0,94.0,100.0,18.7,65.6,10.0,6.0,4.0,23.3,37.5,1719856800.0,2024-07-01 13:00,18.7,65.6,18.7,65.6,17.2,63.0,0.0,0.0,0.0,0.0,2024-07-01 18:30:00+00:00,2024-07-01 13:30:00-05:00
55,2024-07-01 18:45:00,18.7,65.6,1.0,"{'text': 'Overcast', 'icon': '//cdn.weatherapi.com/weather/64x64/day/122.png', 'code': 1009}",17.4,28.1,151.0,SSE,1014.0,29.95,0.0,0.0,94.0,100.0,18.7,65.6,10.0,6.0,4.0,23.3,37.5,1719856800.0,2024-07-01 13:00,18.7,65.6,18.7,65.6,17.2,63.0,0.0,0.0,0.0,0.0,2024-07-01 18:45:00+00:00,2024-07-01 13:45:00-05:00
